commence_time,first_away_odds,last_away_odds,away_line_movement,first_home_odds,last_home_odds,home_line_movement,home_score,away_score,result
2024-07-04 17:06:00,150.00,150.00,0.00,-178.00,-178.00,0.00,4,8,AWAY WIN
2024-07-05 18:21:00,154.00,154.00,0.00,-184.00,-184.00,0.00,5,1,HOME WIN
2024-07-06 02:11:00,180.00,180.00,0.00,-215.00,-215.00,0.00,8,5,HOME WIN
2024-07-06 17:06:00,146.00,146.00,0.00,-174.00,-174.00,0.00,14,4,HOME WIN
2024-07-07 17:36:00,152.00,152.00,0.00,-180.00,-180.00,0.00,6,0,HOME WIN
2024-07-07 20:11:00,144.00,144.00,0.00,-172.00,-172.00,0.00,1,9,AWAY WIN
2024-07-07 20:11:00,140.00,140.00,0.00,-166.00,-166.00,0.00,2,9,AWAY WIN
2024-07-11 17:11:00,176.00,176.00,0.00,-210.00,-210.00,0.00,8,1,HOME WIN
2024-07-13 00:11:00,136.00,136.00,0.00,-162.00,-162.00,0.00,1,4,AWAY WIN
2024-07-13 20:05:00,172.00,172.00,0.00,-205.00,-205.00,0.00,11,5,HOME WIN
2024-07-13 20:10:00,140.00,140.00,0.00,-166.00,-166.00,0.00,10,6,HOME WIN
2024-07-13 23:16:00,174.00,174.00,0.00,-230.00,-230.00,0.00,4,0,HOME WIN
2024-07-14 17:40:00,166.00,166.00,0.00,-198.00,-198.00,0.00,2,3,AWAY WIN
2024-07-14 18:11:00,130.00,130.00,0.00,-154.00,-154.00,0.00,2,4,AWAY WIN
2024-07-14 20:10:00,136.00,136.00,0.00,-162.00,-162.00,0.00,7,8,AWAY WIN
2024-07-20 17:06:00,136.00,136.00,0.00,-162.00,-162.00,0.00,1,9,AWAY WIN
2024-07-21 17:06:00,132.00,132.00,0.00,-156.00,-156.00,0.00,7,8,AWAY WIN
2024-07-21 17:36:00,132.00,132.00,0.00,-156.00,-156.00,0.00,2,6,AWAY WIN
2024-07-22 17:05:00,134.00,134.00,0.00,-158.00,-158.00,0.00,9,1,HOME WIN
2024-07-23 00:11:00,132.00,132.00,0.00,-156.00,-156.00,0.00,10,4,HOME WIN
2024-07-23 01:41:00,136.00,136.00,0.00,-162.00,-162.00,0.00,1,3,AWAY WIN
2024-07-24 19:41:00,176.00,176.00,0.00,-210.00,-210.00,0.00,1,2,AWAY WIN
2024-07-25 17:11:00,150.00,150.00,0.00,-178.00,-178.00,0.00,0,3,AWAY WIN
2024-07-27 22:06:00,144.00,144.00,0.00,-172.00,-172.00,0.00,8,0,HOME WIN
2024-07-28 17:36:00,136.00,136.00,0.00,-162.00,-162.00,0.00,8,6,HOME WIN
2024-07-28 18:11:00,138.00,138.00,0.00,-164.00,-164.00,0.00,3,7,AWAY WIN
2024-07-28 18:11:00,172.00,172.00,0.00,-205.00,-205.00,0.00,6,2,HOME WIN
2024-07-28 20:06:00,164.00,164.00,0.00,-196.00,-196.00,0.00,5,4,HOME WIN
2024-07-30 01:41:00,138.00,138.00,0.00,-164.00,-164.00,0.00,9,8,HOME WIN
2024-07-31 01:46:00,154.00,154.00,0.00,-184.00,-184.00,0.00,2,5,AWAY WIN
2024-07-31 00:11:00,166.00,166.00,0.00,-198.00,-198.00,0.00,2,6,AWAY WIN
2024-07-31 19:40:00,144.00,144.00,0.00,-172.00,-172.00,0.00,5,4,HOME WIN
2024-08-01 01:45:00,168.00,168.00,0.00,-200.00,-200.00,0.00,1,0,HOME WIN
2024-08-03 00:31:00,144.00,144.00,0.00,-172.00,-172.00,0.00,5,8,AWAY WIN
2024-08-03 00:11:00,132.00,132.00,0.00,-156.00,-156.00,0.00,3,2,HOME WIN
2024-08-03 23:15:00,180.00,180.00,0.00,-235.00,-235.00,0.00,6,4,HOME WIN
2024-08-04 17:36:00,138.00,138.00,0.00,-164.00,-164.00,0.00,5,6,AWAY WIN
2024-08-04 17:36:00,180.00,180.00,0.00,-215.00,-215.00,0.00,4,3,HOME WIN
2024-08-04 18:11:00,140.00,140.00,0.00,-166.00,-166.00,0.00,0,1,AWAY WIN
2024-08-07 23:36:00,180.00,180.00,0.00,-235.00,-235.00,0.00,2,8,AWAY WIN
2024-08-09 01:41:00,172.00,172.00,0.00,-205.00,-205.00,0.00,4,3,HOME WIN
2024-08-10 02:16:00,160.00,160.00,0.00,-190.00,-190.00,0.00,3,2,HOME WIN
2024-08-11 17:38:00,132.00,132.00,0.00,-156.00,-156.00,0.00,4,8,AWAY WIN
2024-08-11 20:06:00,144.00,144.00,0.00,-172.00,-172.00,0.00,4,5,AWAY WIN
2024-08-15 17:11:00,142.00,142.00,0.00,-168.00,-168.00,0.00,6,7,AWAY WIN
2024-08-17 18:21:00,136.00,136.00,0.00,-162.00,-162.00,0.00,3,2,HOME WIN
2024-08-17 20:11:00,166.00,166.00,0.00,-198.00,-198.00,0.00,4,0,HOME WIN
2024-08-18 16:06:00,166.00,166.00,0.00,-198.00,-198.00,0.00,2,3,AWAY WIN
2024-08-18 17:36:00,144.00,144.00,0.00,-172.00,-172.00,0.00,4,6,AWAY WIN
2024-08-18 18:21:00,150.00,150.00,0.00,-178.00,-178.00,0.00,0,1,AWAY WIN
2024-08-22 02:11:00,152.00,152.00,0.00,-180.00,-180.00,0.00,8,4,HOME WIN
2024-08-22 17:06:00,138.00,138.00,0.00,-164.00,-164.00,0.00,6,0,HOME WIN
2024-08-22 18:21:00,176.00,176.00,0.00,-210.00,-210.00,0.00,10,2,HOME WIN
2024-08-24 19:08:00,140.00,140.00,0.00,-166.00,-166.00,0.00,3,1,HOME WIN
2024-08-25 16:06:00,160.00,160.00,0.00,-190.00,-190.00,0.00,1,5,AWAY WIN
2024-08-25 17:38:00,136.00,136.00,0.00,-162.00,-162.00,0.00,8,2,HOME WIN
2024-08-25 20:11:00,166.00,166.00,0.00,-198.00,-198.00,0.00,3,1,HOME WIN
2024-08-28 00:05:00,130.00,130.00,0.00,-154.00,-154.00,0.00,6,2,HOME WIN
2024-08-28 16:35:00,142.00,142.00,0.00,-168.00,-168.00,0.00,10,14,AWAY WIN
2024-08-28 20:11:00,152.00,152.00,0.00,-180.00,-180.00,0.00,6,2,HOME WIN
2024-08-29 00:05:00,136.00,136.00,0.00,-162.00,-162.00,0.00,3,2,HOME WIN
2024-08-29 17:11:00,142.00,142.00,0.00,-168.00,-168.00,0.00,0,3,AWAY WIN
2024-08-31 17:06:00,140.00,140.00,0.00,-166.00,-166.00,0.00,5,6,AWAY WIN
2024-09-01 17:36:00,168.00,168.00,0.00,-200.00,-200.00,0.00,7,14,AWAY WIN
2024-09-01 18:11:00,140.00,140.00,0.00,-166.00,-166.00,0.00,7,2,HOME WIN
2024-09-01 18:11:00,158.00,158.00,0.00,-188.00,-188.00,0.00,4,3,HOME WIN
2024-09-02 18:11:00,136.00,136.00,0.00,-162.00,-162.00,0.00,9,3,HOME WIN
2024-09-07 01:40:00,176.00,176.00,0.00,-210.00,-210.00,0.00,5,1,HOME WIN
2024-09-07 20:06:00,146.00,146.00,0.00,-174.00,-174.00,0.00,1,7,AWAY WIN
2024-09-07 20:11:00,134.00,134.00,0.00,-158.00,-158.00,0.00,11,5,HOME WIN
2024-09-08 16:06:00,166.00,166.00,0.00,-198.00,-198.00,0.00,0,2,AWAY WIN
2024-09-08 17:36:00,138.00,138.00,0.00,-164.00,-164.00,0.00,7,3,HOME WIN
2024-09-08 18:36:00,138.00,138.00,0.00,-164.00,-164.00,0.00,7,4,HOME WIN
2024-09-08 20:11:00,140.00,140.00,0.00,-166.00,-166.00,0.00,4,0,HOME WIN
2024-09-08 20:11:00,172.00,172.00,0.00,-205.00,-205.00,0.00,6,7,AWAY WIN
2024-09-12 02:11:00,136.00,136.00,0.00,-162.00,-162.00,0.00,10,8,HOME WIN
2024-09-12 17:16:00,142.00,142.00,0.00,-168.00,-168.00,0.00,6,1,HOME WIN
2024-09-14 17:06:00,160.00,160.00,0.00,-190.00,-190.00,0.00,1,7,AWAY WIN
2024-09-15 17:06:00,142.00,142.00,0.00,-168.00,-168.00,0.00,9,2,HOME WIN
2024-09-15 17:36:00,150.00,150.00,0.00,-178.00,-178.00,0.00,5,2,HOME WIN
2024-09-15 17:36:00,142.00,142.00,0.00,-168.00,-168.00,0.00,4,3,HOME WIN
2024-09-15 20:11:00,144.00,144.00,0.00,-172.00,-172.00,0.00,7,0,HOME WIN
2024-09-16 23:40:03,158.00,158.00,0.00,-188.00,-205.00,-17.00,9,2,HOME WIN
2024-09-18 01:39:00,130.00,130.00,0.00,-154.00,-154.00,0.00,5,0,HOME WIN
2024-09-18 18:21:00,136.00,136.00,0.00,-162.00,-162.00,0.00,3,5,AWAY WIN
2024-09-20 18:21:00,152.00,152.00,0.00,-180.00,-180.00,0.00,3,1,HOME WIN
2024-09-21 23:11:00,134.00,134.00,0.00,-158.00,-158.00,0.00,0,9,AWAY WIN
2024-09-22 18:21:00,168.00,168.00,0.00,-200.00,-200.00,0.00,5,0,HOME WIN
2024-09-24 22:41:00,144.00,144.00,0.00,-172.00,-172.00,0.00,2,1,HOME WIN
2024-09-28 02:11:00,144.00,144.00,0.00,-172.00,-172.00,0.00,2,0,HOME WIN
2024-09-28 20:06:00,138.00,138.00,0.00,-164.00,-164.00,0.00,6,5,HOME WIN
2024-09-29 19:10:00,142.00,142.00,0.00,-168.00,-168.00,0.00,11,2,HOME WIN
2024-09-29 19:11:00,154.00,154.00,0.00,-184.00,-184.00,0.00,6,4,HOME WIN
2024-09-30 17:11:00,130.00,130.00,0.00,-154.00,-154.00,0.00,3,0,HOME WIN
2024-10-02 00:39:00,132.00,132.00,0.00,-156.00,-156.00,0.00,4,0,HOME WIN
2023-04-01 00:10:00,132.00,130.00,-2.00,-156.00,-154.00,2.00,6,3,HOME WIN
2023-04-01 02:10:00,144.00,142.00,-2.00,-172.00,-168.00,4.00,4,9,AWAY WIN
2023-04-15 00:15:00,136.00,134.00,-2.00,-162.00,-158.00,4.00,3,0,HOME WIN
2023-04-26 01:38:00,154.00,152.00,-2.00,-184.00,-180.00,4.00,5,3,HOME WIN
2023-08-22 23:05:00,164.00,162.00,-2.00,-196.00,-215.00,-19.00,1,2,AWAY WIN
2023-09-06 23:05:00,140.00,138.00,-2.00,-166.00,-176.00,-10.00,4,3,HOME WIN
2023-09-21 23:15:00,146.00,144.00,-2.00,-174.00,-186.00,-12.00,5,4,HOME WIN
2023-10-28 00:03:00,136.00,134.00,-2.00,-162.00,-158.00,4.00,6,5,HOME WIN
2024-05-18 23:10:29,146.00,144.00,-2.00,-174.00,-182.00,-8.00,5,3,HOME WIN
2024-05-26 02:10:00,160.00,158.00,-2.00,-190.00,-188.00,2.00,3,2,HOME WIN
2024-07-03 02:10:00,168.00,166.00,-2.00,-200.00,-198.00,2.00,6,5,HOME WIN
2024-07-10 00:11:00,138.00,136.00,-2.00,-164.00,-162.00,2.00,2,12,AWAY WIN
2024-07-13 00:16:00,166.00,164.00,-2.00,-198.00,-196.00,2.00,1,5,AWAY WIN
2024-07-31 01:41:00,142.00,140.00,-2.00,-168.00,-166.00,2.00,17,0,HOME WIN
2024-09-07 02:11:00,132.00,130.00,-2.00,-156.00,-154.00,2.00,1,3,AWAY WIN
2024-10-01 20:08:00,132.00,130.00,-2.00,-156.00,-154.00,2.00,0,1,AWAY WIN
2023-04-13 00:05:00,146.00,142.00,-4.00,-174.00,-168.00,6.00,1,10,AWAY WIN
2023-04-15 02:10:00,144.00,140.00,-4.00,-172.00,-166.00,6.00,5,3,HOME WIN
2023-05-02 01:40:00,180.00,176.00,-4.00,-215.00,-210.00,5.00,8,3,HOME WIN
2023-05-13 00:10:00,140.00,136.00,-4.00,-166.00,-162.00,4.00,2,6,AWAY WIN
2023-05-17 02:10:00,180.00,176.00,-4.00,-215.00,-210.00,5.00,1,5,AWAY WIN
2023-06-14 02:10:00,172.00,168.00,-4.00,-205.00,-200.00,5.00,5,1,HOME WIN
2023-06-27 00:05:00,168.00,164.00,-4.00,-200.00,-196.00,4.00,2,7,AWAY WIN
2023-08-09 00:10:00,180.00,176.00,-4.00,-215.00,-210.00,5.00,3,7,AWAY WIN
2023-09-16 00:10:00,168.00,164.00,-4.00,-200.00,-196.00,4.00,5,3,HOME WIN
2024-03-31 00:10:00,154.00,150.00,-4.00,-184.00,-178.00,6.00,4,9,AWAY WIN
2024-04-13 02:10:00,168.00,164.00,-4.00,-200.00,-196.00,4.00,7,8,AWAY WIN
2024-04-16 01:42:00,134.00,130.00,-4.00,-158.00,-154.00,4.00,9,3,HOME WIN
2024-04-28 01:40:00,136.00,132.00,-4.00,-162.00,-156.00,6.00,3,1,HOME WIN
2024-05-03 23:05:00,142.00,138.00,-4.00,-168.00,-176.00,-8.00,2,1,HOME WIN
2024-05-22 02:10:00,142.00,138.00,-4.00,-168.00,-164.00,4.00,3,7,AWAY WIN
2024-06-08 00:15:00,158.00,154.00,-4.00,-188.00,-184.00,4.00,8,5,HOME WIN
2024-08-07 01:41:00,172.00,168.00,-4.00,-205.00,-200.00,5.00,2,4,AWAY WIN
2024-08-22 00:11:00,158.00,154.00,-4.00,-188.00,-184.00,4.00,3,0,HOME WIN
2023-05-10 01:40:00,142.00,136.00,-6.00,-168.00,-162.00,6.00,5,0,HOME WIN
2023-05-27 02:10:00,142.00,136.00,-6.00,-168.00,-162.00,6.00,6,11,AWAY WIN
2023-06-15 01:40:00,164.00,158.00,-6.00,-196.00,-188.00,8.00,1,4,AWAY WIN
2023-08-02 00:05:00,142.00,136.00,-6.00,-168.00,-162.00,6.00,20,9,HOME WIN
2023-08-15 23:40:00,164.00,158.00,-6.00,-196.00,-210.00,-14.00,5,3,HOME WIN
2024-03-28 20:10:00,136.00,130.00,-6.00,-162.00,-154.00,8.00,8,2,HOME WIN
2024-04-15 22:49:59,136.00,130.00,-6.00,-162.00,-166.00,-4.00,3,7,AWAY WIN
2024-05-18 02:10:00,166.00,160.00,-6.00,-198.00,-190.00,8.00,7,3,HOME WIN
2024-07-08 23:11:00,160.00,154.00,-6.00,-190.00,-200.00,-10.00,6,0,HOME WIN
2024-08-19 23:08:00,142.00,136.00,-6.00,-168.00,-174.00,-6.00,3,6,AWAY WIN
2024-08-28 02:10:00,166.00,160.00,-6.00,-198.00,-190.00,8.00,2,3,AWAY WIN
2023-03-31 02:10:00,154.00,146.00,-8.00,-184.00,-174.00,10.00,8,2,HOME WIN
2023-08-12 00:10:00,158.00,150.00,-8.00,-188.00,-178.00,10.00,11,3,HOME WIN
2023-08-16 23:07:00,138.00,130.00,-8.00,-164.00,-166.00,-2.00,4,9,AWAY WIN
2023-08-23 01:40:00,158.00,150.00,-8.00,-188.00,-178.00,10.00,0,3,AWAY WIN
2023-09-13 01:40:00,176.00,168.00,-8.00,-210.00,-200.00,10.00,8,0,HOME WIN
2024-04-24 23:40:00,168.00,160.00,-8.00,-200.00,-210.00,-10.00,6,3,HOME WIN
2024-07-24 23:06:00,140.00,132.00,-8.00,-166.00,-170.00,-4.00,3,12,AWAY WIN
2024-09-09 22:41:00,166.00,158.00,-8.00,-198.00,-205.00,-7.00,2,1,HOME WIN
2023-04-15 02:10:00,146.00,136.00,-10.00,-174.00,-162.00,12.00,2,8,AWAY WIN
2023-06-24 02:15:00,160.00,150.00,-10.00,-190.00,-178.00,12.00,8,5,HOME WIN
2023-07-20 01:40:00,140.00,130.00,-10.00,-166.00,-154.00,12.00,3,6,AWAY WIN
2023-08-26 02:10:00,168.00,158.00,-10.00,-200.00,-188.00,12.00,7,5,HOME WIN
2024-03-29 02:10:00,140.00,130.00,-10.00,-166.00,-154.00,12.00,4,6,AWAY WIN
2024-06-11 01:40:00,190.00,180.00,-10.00,-230.00,-215.00,15.00,8,4,HOME WIN
2024-07-02 22:41:00,158.00,148.00,-10.00,-188.00,-190.00,-2.00,7,6,HOME WIN
2024-07-27 01:41:00,150.00,140.00,-10.00,-178.00,-166.00,12.00,4,3,HOME WIN
2024-09-07 00:06:00,144.00,134.00,-10.00,-172.00,-158.00,14.00,1,5,AWAY WIN
2024-09-27 23:06:00,160.00,150.00,-10.00,-190.00,-194.00,-4.00,2,4,AWAY WIN
2023-05-02 02:10:00,150.00,138.00,-12.00,-178.00,-164.00,14.00,13,4,HOME WIN
2023-08-19 01:40:00,154.00,142.00,-12.00,-184.00,-168.00,16.00,4,0,HOME WIN
2023-08-30 01:45:00,152.00,140.00,-12.00,-180.00,-166.00,14.00,6,1,HOME WIN
2023-10-04 00:08:00,142.00,130.00,-12.00,-168.00,-154.00,14.00,4,1,HOME WIN
2023-04-13 23:07:00,190.00,176.00,-14.00,-230.00,-230.00,0.00,1,3,AWAY WIN
2023-06-01 01:40:00,150.00,136.00,-14.00,-178.00,-162.00,16.00,6,0,HOME WIN
2023-07-22 00:10:00,146.00,132.00,-14.00,-174.00,-156.00,18.00,9,4,HOME WIN
2023-08-30 02:10:00,172.00,158.00,-14.00,-205.00,-188.00,17.00,9,1,HOME WIN
2024-05-14 22:40:29,154.00,140.00,-14.00,-184.00,-180.00,4.00,0,1,AWAY WIN
2024-07-12 00:11:00,166.00,152.00,-14.00,-198.00,-180.00,18.00,6,3,HOME WIN
2023-07-15 02:10:00,166.00,150.00,-16.00,-198.00,-178.00,20.00,4,5,AWAY WIN
2023-07-16 01:40:00,188.00,172.00,-16.00,-225.00,-205.00,20.00,0,6,AWAY WIN
2023-07-19 00:05:00,158.00,142.00,-16.00,-188.00,-168.00,20.00,17,3,HOME WIN
2024-04-19 01:45:00,152.00,136.00,-16.00,-180.00,-162.00,18.00,5,0,HOME WIN
2024-05-19 01:10:00,176.00,160.00,-16.00,-210.00,-190.00,20.00,4,0,HOME WIN
2024-07-24 01:41:00,152.00,136.00,-16.00,-180.00,-162.00,18.00,1,5,AWAY WIN
2023-06-17 00:10:00,168.00,150.00,-18.00,-200.00,-178.00,22.00,1,2,AWAY WIN
2024-04-02 02:10:00,190.00,172.00,-18.00,-230.00,-205.00,25.00,8,3,HOME WIN
2024-06-12 01:40:00,152.00,134.00,-18.00,-180.00,-158.00,22.00,9,4,HOME WIN
2024-07-25 02:10:00,176.00,158.00,-18.00,-210.00,-188.00,22.00,3,8,AWAY WIN
2024-04-06 23:10:00,150.00,130.00,-20.00,-178.00,-166.00,12.00,3,0,HOME WIN
2024-07-10 23:11:00,166.00,146.00,-20.00,-198.00,-186.00,12.00,2,5,AWAY WIN
2023-04-19 02:10:00,152.00,130.00,-22.00,-180.00,-154.00,26.00,5,0,HOME WIN
2023-05-03 02:10:00,154.00,130.00,-24.00,-184.00,-154.00,30.00,13,1,HOME WIN
2023-07-07 02:10:00,200.00,176.00,-24.00,-245.00,-210.00,35.00,5,2,HOME WIN
2023-07-19 23:20:00,190.00,164.00,-26.00,-230.00,-215.00,15.00,3,5,AWAY WIN
2023-07-30 01:10:00,190.00,164.00,-26.00,-230.00,-196.00,34.00,3,2,HOME WIN
2023-08-12 23:15:00,172.00,146.00,-26.00,-205.00,-186.00,19.00,11,3,HOME WIN
2023-09-02 00:10:00,176.00,150.00,-26.00,-210.00,-178.00,32.00,2,6,AWAY WIN
2024-06-25 01:40:00,190.00,164.00,-26.00,-230.00,-196.00,34.00,7,6,HOME WIN
2024-07-02 23:06:00,168.00,142.00,-26.00,-200.00,-182.00,18.00,4,5,AWAY WIN
2023-06-26 23:10:00,160.00,130.00,-30.00,-190.00,-166.00,24.00,1,2,AWAY WIN
2023-06-28 01:38:00,172.00,142.00,-30.00,-205.00,-168.00,37.00,4,2,HOME WIN
2024-08-14 01:40:00,198.00,168.00,-30.00,-240.00,-200.00,40.00,4,3,HOME WIN
2023-05-05 23:10:00,205.00,172.00,-33.00,-250.00,-225.00,25.00,1,0,HOME WIN
2024-09-26 23:40:00,184.00,148.00,-36.00,-220.00,-192.00,28.00,6,8,AWAY WIN
2023-06-16 00:10:00,205.00,166.00,-39.00,-250.00,-198.00,52.00,1,4,AWAY WIN
2023-05-09 23:10:01,188.00,148.00,-40.00,-225.00,-190.00,35.00,10,5,HOME WIN
2024-06-12 01:40:00,194.00,154.00,-40.00,-235.00,-184.00,51.00,4,3,HOME WIN
2023-06-12 23:10:00,205.00,162.00,-43.00,-250.00,-210.00,40.00,3,4,AWAY WIN
2023-08-10 22:40:00,225.00,180.00,-45.00,-275.00,-235.00,40.00,6,2,HOME WIN
2024-05-30 23:21:15,194.00,148.00,-46.00,-235.00,-190.00,45.00,1,3,AWAY WIN
2023-08-10 23:10:00,225.00,172.00,-53.00,-275.00,-225.00,50.00,2,0,HOME WIN
2023-04-12 23:20:00,225.00,152.00,-73.00,-275.00,-196.00,79.00,5,4,HOME WIN
2024-05-17 23:06:00,235.00,152.00,-83.00,-290.00,-196.00,94.00,4,2,HOME WIN
2023-06-23 23:07:00,235.00,140.00,-95.00,-290.00,-180.00,110.00,4,5,AWAY WIN
2023-04-12 23:07:00,235.00,136.00,-99.00,-290.00,-174.00,116.00,4,3,HOME WIN
